"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2020 12:15 - 05.01.2020 12:30","50733","54120"
"05.01.2020 12:30 - 05.01.2020 12:45","50612","54115"
"05.01.2020 12:45 - 05.01.2020 13:00","50418","53785"
"05.01.2020 13:00 - 05.01.2020 13:15","50292","53443"
"05.01.2020 13:15 - 05.01.2020 13:30","49854","52770"
"05.01.2020 13:30 - 05.01.2020 13:45","49528","52572"
"05.01.2020 13:45 - 05.01.2020 14:00","49165","52136"
"05.01.2020 14:00 - 05.01.2020 14:15","49297","52016"
"05.01.2020 14:15 - 05.01.2020 14:30","49108","51605"
"05.01.2020 14:30 - 05.01.2020 14:45","48791","51259"
"05.01.2020 14:45 - 05.01.2020 15:00","48225","51476"
"05.01.2020 15:00 - 05.01.2020 15:15","48848","51808"
"05.01.2020 15:15 - 05.01.2020 15:30","48309","51643"
"05.01.2020 15:30 - 05.01.2020 15:45","48074","51633"
"05.01.2020 15:45 - 05.01.2020 16:00","48189","51771"
"05.01.2020 16:00 - 05.01.2020 16:15","49134","52287"
"05.01.2020 16:15 - 05.01.2020 16:30","49218","52701"
"05.01.2020 16:30 - 05.01.2020 16:45","49963","53758"
"05.01.2020 16:45 - 05.01.2020 17:00","50809","55023"
"05.01.2020 17:00 - 05.01.2020 17:15","52217","56268"
"05.01.2020 17:15 - 05.01.2020 17:30","52698","56897"
"05.01.2020 17:30 - 05.01.2020 17:45","53071","57342"
"05.01.2020 17:45 - 05.01.2020 18:00","53451","57941"
"05.01.2020 18:00 - 05.01.2020 18:15","54076","58041"
"05.01.2020 18:15 - 05.01.2020 18:30","54222","58106"
"05.01.2020 18:30 - 05.01.2020 18:45","53821","58004"
"05.01.2020 18:45 - 05.01.2020 19:00","53392","57785"
"05.01.2020 19:00 - 05.01.2020 19:15","53462","57255"
"05.01.2020 19:15 - 05.01.2020 19:30","53033","56808"
"05.01.2020 19:30 - 05.01.2020 19:45","52902","56348"
"05.01.2020 19:45 - 05.01.2020 20:00","52483","55931"
"05.01.2020 20:00 - 05.01.2020 20:15","51978","55094"
"05.01.2020 20:15 - 05.01.2020 20:30","51470","54421"
"05.01.2020 20:30 - 05.01.2020 20:45","50743","53813"
"05.01.2020 20:45 - 05.01.2020 21:00","50162","53383"
"05.01.2020 21:00 - 05.01.2020 21:15","49759","52998"
"05.01.2020 21:15 - 05.01.2020 21:30","49442","52650"
"05.01.2020 21:30 - 05.01.2020 21:45","49531","52528"
"05.01.2020 21:45 - 05.01.2020 22:00","49606","52342"
"05.01.2020 22:00 - 05.01.2020 22:15","50199","52910"
"05.01.2020 22:15 - 05.01.2020 22:30","50097","52521"
"05.01.2020 22:30 - 05.01.2020 22:45","49404","51716"
"05.01.2020 22:45 - 05.01.2020 23:00","48853","50858"
"05.01.2020 23:00 - 05.01.2020 23:15","47866","49928"
"05.01.2020 23:15 - 05.01.2020 23:30","47098","49247"
"05.01.2020 23:30 - 05.01.2020 23:45","46533","48646"
"05.01.2020 23:45 - 06.01.2020 00:00","46087","48085"
"06.01.2020 00:00 - 06.01.2020 00:15","44956","47247"
"06.01.2020 00:15 - 06.01.2020 00:30","44461","46636"
"06.01.2020 00:30 - 06.01.2020 00:45","44121","46506"
"06.01.2020 00:45 - 06.01.2020 01:00","43845","46257"
"06.01.2020 01:00 - 06.01.2020 01:15","42669","45775"
"06.01.2020 01:15 - 06.01.2020 01:30","42430","45470"
"06.01.2020 01:30 - 06.01.2020 01:45","42377","45055"
"06.01.2020 01:45 - 06.01.2020 02:00","42072","44724"
"06.01.2020 02:00 - 06.01.2020 02:15","41649","44526"
"06.01.2020 02:15 - 06.01.2020 02:30","41675","44237"
"06.01.2020 02:30 - 06.01.2020 02:45","41319","44206"
"06.01.2020 02:45 - 06.01.2020 03:00","41372","44120"
"06.01.2020 03:00 - 06.01.2020 03:15","41611","44490"
"06.01.2020 03:15 - 06.01.2020 03:30","41627","44542"
"06.01.2020 03:30 - 06.01.2020 03:45","41693","44679"
"06.01.2020 03:45 - 06.01.2020 04:00","41617","44773"
"06.01.2020 04:00 - 06.01.2020 04:15","42330","45321"
"06.01.2020 04:15 - 06.01.2020 04:30","42716","45672"
"06.01.2020 04:30 - 06.01.2020 04:45","42661","46058"
"06.01.2020 04:45 - 06.01.2020 05:00","42820","46482"
"06.01.2020 05:00 - 06.01.2020 05:15","44121","47836"
"06.01.2020 05:15 - 06.01.2020 05:30","44299","48174"
"06.01.2020 05:30 - 06.01.2020 05:45","44875","48586"
"06.01.2020 05:45 - 06.01.2020 06:00","46027","49775"
"06.01.2020 06:00 - 06.01.2020 06:15","48100","51798"
"06.01.2020 06:15 - 06.01.2020 06:30","49514","52729"
"06.01.2020 06:30 - 06.01.2020 06:45","50688","53939"
"06.01.2020 06:45 - 06.01.2020 07:00","51693","55214"
"06.01.2020 07:00 - 06.01.2020 07:15","53080","56820"
"06.01.2020 07:15 - 06.01.2020 07:30","53719","57456"
"06.01.2020 07:30 - 06.01.2020 07:45","54676","58342"
"06.01.2020 07:45 - 06.01.2020 08:00","55692","59481"
"06.01.2020 08:00 - 06.01.2020 08:15","55667","60498"
"06.01.2020 08:15 - 06.01.2020 08:30","55922","60784"
"06.01.2020 08:30 - 06.01.2020 08:45","56344","61220"
"06.01.2020 08:45 - 06.01.2020 09:00","56443","61515"
"06.01.2020 09:00 - 06.01.2020 09:15","56990","61905"
"06.01.2020 09:15 - 06.01.2020 09:30","57957","62245"
"06.01.2020 09:30 - 06.01.2020 09:45","58210","62510"
"06.01.2020 09:45 - 06.01.2020 10:00","58396","62787"
"06.01.2020 10:00 - 06.01.2020 10:15","58684","62931"
"06.01.2020 10:15 - 06.01.2020 10:30","58982","63309"
"06.01.2020 10:30 - 06.01.2020 10:45","59688","63590"
"06.01.2020 10:45 - 06.01.2020 11:00","59767","63976"
"06.01.2020 11:00 - 06.01.2020 11:15","59897","64086"
"06.01.2020 11:15 - 06.01.2020 11:30","60551","64666"
"06.01.2020 11:30 - 06.01.2020 11:45","60622","64832"
"06.01.2020 11:45 - 06.01.2020 12:00","60985","64481"
"06.01.2020 12:00 - 06.01.2020 12:15","60741","64505"
"06.01.2020 12:15 - 06.01.2020 12:30","60521","64538"
"06.01.2020 12:30 - 06.01.2020 12:45","60490","64600"
"06.01.2020 12:45 - 06.01.2020 13:00","60670","64233"
"06.01.2020 13:00 - 06.01.2020 13:15","60711","64216"
"06.01.2020 13:15 - 06.01.2020 13:30","60649","63798"
"06.01.2020 13:30 - 06.01.2020 13:45","60187","63091"
"06.01.2020 13:45 - 06.01.2020 14:00","59869","62759"
"06.01.2020 14:00 - 06.01.2020 14:15","60141","62767"
"06.01.2020 14:15 - 06.01.2020 14:30","60267","62398"
"06.01.2020 14:30 - 06.01.2020 14:45","60067","62334"
"06.01.2020 14:45 - 06.01.2020 15:00","59205","62129"
"06.01.2020 15:00 - 06.01.2020 15:15","59660","62275"
"06.01.2020 15:15 - 06.01.2020 15:30","59187","62144"
"06.01.2020 15:30 - 06.01.2020 15:45","58950","62118"
"06.01.2020 15:45 - 06.01.2020 16:00","58800","62035"
"06.01.2020 16:00 - 06.01.2020 16:15","59478","62671"
"06.01.2020 16:15 - 06.01.2020 16:30","59458","63028"
"06.01.2020 16:30 - 06.01.2020 16:45","60714","63674"
"06.01.2020 16:45 - 06.01.2020 17:00","61019","64822"
"06.01.2020 17:00 - 06.01.2020 17:15","62285","66155"
"06.01.2020 17:15 - 06.01.2020 17:30","62472","67066"
"06.01.2020 17:30 - 06.01.2020 17:45","62697","67395"
"06.01.2020 17:45 - 06.01.2020 18:00","62884","67656"
"06.01.2020 18:00 - 06.01.2020 18:15","63212","67675"
"06.01.2020 18:15 - 06.01.2020 18:30","63137","67719"
"06.01.2020 18:30 - 06.01.2020 18:45","62527","67465"
"06.01.2020 18:45 - 06.01.2020 19:00","62127","67035"
"06.01.2020 19:00 - 06.01.2020 19:15","62007","66644"
"06.01.2020 19:15 - 06.01.2020 19:30","61443","66310"
"06.01.2020 19:30 - 06.01.2020 19:45","61217","65858"
"06.01.2020 19:45 - 06.01.2020 20:00","60685","65048"
"06.01.2020 20:00 - 06.01.2020 20:15","59490","63904"
"06.01.2020 20:15 - 06.01.2020 20:30","58586","62556"
"06.01.2020 20:30 - 06.01.2020 20:45","57687","61698"
"06.01.2020 20:45 - 06.01.2020 21:00","56897","61049"
"06.01.2020 21:00 - 06.01.2020 21:15","56070","60560"
"06.01.2020 21:15 - 06.01.2020 21:30","55457","59954"
"06.01.2020 21:30 - 06.01.2020 21:45","55142","59600"
"06.01.2020 21:45 - 06.01.2020 22:00","54585","58840"
"06.01.2020 22:00 - 06.01.2020 22:15","54575","58515"
"06.01.2020 22:15 - 06.01.2020 22:30","54269","57946"
"06.01.2020 22:30 - 06.01.2020 22:45","53358","56856"
"06.01.2020 22:45 - 06.01.2020 23:00","52552","56074"
"06.01.2020 23:00 - 06.01.2020 23:15","51305","54780"
"06.01.2020 23:15 - 06.01.2020 23:30","50295","53991"
"06.01.2020 23:30 - 06.01.2020 23:45","49717","53295"
"06.01.2020 23:45 - 07.01.2020 00:00","49116","52897"
"07.01.2020 00:00 - 07.01.2020 00:15","47811","51863"
"07.01.2020 00:15 - 07.01.2020 00:30","46841","51382"
"07.01.2020 00:30 - 07.01.2020 00:45","46306","51247"
"07.01.2020 00:45 - 07.01.2020 01:00","45982","50905"
"07.01.2020 01:00 - 07.01.2020 01:15","44774","50629"
"07.01.2020 01:15 - 07.01.2020 01:30","44690","50091"
"07.01.2020 01:30 - 07.01.2020 01:45","44564","50036"
"07.01.2020 01:45 - 07.01.2020 02:00","44376","49872"
"07.01.2020 02:00 - 07.01.2020 02:15","44110","49524"
"07.01.2020 02:15 - 07.01.2020 02:30","44336","49334"
"07.01.2020 02:30 - 07.01.2020 02:45","44195","49326"
"07.01.2020 02:45 - 07.01.2020 03:00","44416","49336"
"07.01.2020 03:00 - 07.01.2020 03:15","44512","49537"
"07.01.2020 03:15 - 07.01.2020 03:30","44505","49635"
"07.01.2020 03:30 - 07.01.2020 03:45","44590","49634"
"07.01.2020 03:45 - 07.01.2020 04:00","44678","49810"
"07.01.2020 04:00 - 07.01.2020 04:15","45437","50414"
"07.01.2020 04:15 - 07.01.2020 04:30","45870","50634"
"07.01.2020 04:30 - 07.01.2020 04:45","46146","51121"
"07.01.2020 04:45 - 07.01.2020 05:00","46459","51740"
"07.01.2020 05:00 - 07.01.2020 05:15","47828","52984"
"07.01.2020 05:15 - 07.01.2020 05:30","48285","53720"
"07.01.2020 05:30 - 07.01.2020 05:45","49062","54609"
"07.01.2020 05:45 - 07.01.2020 06:00","50797","55954"
"07.01.2020 06:00 - 07.01.2020 06:15","53357","58804"
"07.01.2020 06:15 - 07.01.2020 06:30","54925","60959"
"07.01.2020 06:30 - 07.01.2020 06:45","56496","62621"
"07.01.2020 06:45 - 07.01.2020 07:00","57870","64292"
"07.01.2020 07:00 - 07.01.2020 07:15","59387","66515"
"07.01.2020 07:15 - 07.01.2020 07:30","60421","67479"
"07.01.2020 07:30 - 07.01.2020 07:45","60905","68536"
"07.01.2020 07:45 - 07.01.2020 08:00","62079","69262"
"07.01.2020 08:00 - 07.01.2020 08:15","62196","70126"
"07.01.2020 08:15 - 07.01.2020 08:30","62302","70456"
"07.01.2020 08:30 - 07.01.2020 08:45","62902","70453"
"07.01.2020 08:45 - 07.01.2020 09:00","63057","70376"
"07.01.2020 09:00 - 07.01.2020 09:15","63054","70329"
"07.01.2020 09:15 - 07.01.2020 09:30","63570","70466"
"07.01.2020 09:30 - 07.01.2020 09:45","63816","70682"
"07.01.2020 09:45 - 07.01.2020 10:00","64078","70854"
"07.01.2020 10:00 - 07.01.2020 10:15","63929","70385"
"07.01.2020 10:15 - 07.01.2020 10:30","64026","70738"
"07.01.2020 10:30 - 07.01.2020 10:45","64543","70943"
"07.01.2020 10:45 - 07.01.2020 11:00","64590","70956"
"07.01.2020 11:00 - 07.01.2020 11:15","64610","71039"
"07.01.2020 11:15 - 07.01.2020 11:30","65174","71219"
"07.01.2020 11:30 - 07.01.2020 11:45","65169","71481"
"07.01.2020 11:45 - 07.01.2020 12:00","65311","71337"
"07.01.2020 12:00 - 07.01.2020 12:15","64893","70972"
"07.01.2020 12:15 - 07.01.2020 12:30","64788","70902"
"07.01.2020 12:30 - 07.01.2020 12:45","64865","70888"
"07.01.2020 12:45 - 07.01.2020 13:00","65085","70723"
"07.01.2020 13:00 - 07.01.2020 13:15","64990","71043"
"07.01.2020 13:15 - 07.01.2020 13:30","64907","71084"
"07.01.2020 13:30 - 07.01.2020 13:45","64476","70881"
"07.01.2020 13:45 - 07.01.2020 14:00","63999","70348"
"07.01.2020 14:00 - 07.01.2020 14:15","64051","70366"
"07.01.2020 14:15 - 07.01.2020 14:30","63641","70389"
"07.01.2020 14:30 - 07.01.2020 14:45","63446","70583"
"07.01.2020 14:45 - 07.01.2020 15:00","62794","70304"
"07.01.2020 15:00 - 07.01.2020 15:15","63531","69970"
"07.01.2020 15:15 - 07.01.2020 15:30","62985","69489"
"07.01.2020 15:30 - 07.01.2020 15:45","62723","69425"
"07.01.2020 15:45 - 07.01.2020 16:00","62567","69259"
"07.01.2020 16:00 - 07.01.2020 16:15","63122","69531"
"07.01.2020 16:15 - 07.01.2020 16:30","62915","69852"
"07.01.2020 16:30 - 07.01.2020 16:45","63867","70246"
"07.01.2020 16:45 - 07.01.2020 17:00","64117","71142"
"07.01.2020 17:00 - 07.01.2020 17:15","65138","72027"
"07.01.2020 17:15 - 07.01.2020 17:30","65462","72790"
"07.01.2020 17:30 - 07.01.2020 17:45","65760","72899"
"07.01.2020 17:45 - 07.01.2020 18:00","65865","73180"
"07.01.2020 18:00 - 07.01.2020 18:15","65819","72777"
"07.01.2020 18:15 - 07.01.2020 18:30","65805","72512"
"07.01.2020 18:30 - 07.01.2020 18:45","65292","72277"
"07.01.2020 18:45 - 07.01.2020 19:00","64884","72189"
"07.01.2020 19:00 - 07.01.2020 19:15","64722","71666"
"07.01.2020 19:15 - 07.01.2020 19:30","64184","71220"
"07.01.2020 19:30 - 07.01.2020 19:45","63881","70766"
"07.01.2020 19:45 - 07.01.2020 20:00","63333","70258"
"07.01.2020 20:00 - 07.01.2020 20:15","61975","68736"
"07.01.2020 20:15 - 07.01.2020 20:30","60990","67511"
"07.01.2020 20:30 - 07.01.2020 20:45","60143","66629"
"07.01.2020 20:45 - 07.01.2020 21:00","59145","65774"
"07.01.2020 21:00 - 07.01.2020 21:15","58423","64969"
"07.01.2020 21:15 - 07.01.2020 21:30","57780","64332"
"07.01.2020 21:30 - 07.01.2020 21:45","57243","63386"
"07.01.2020 21:45 - 07.01.2020 22:00","56745","62673"
"07.01.2020 22:00 - 07.01.2020 22:15","56581","61992"
"07.01.2020 22:15 - 07.01.2020 22:30","56044","61314"
"07.01.2020 22:30 - 07.01.2020 22:45","55005","60481"
"07.01.2020 22:45 - 07.01.2020 23:00","54209","59239"
"07.01.2020 23:00 - 07.01.2020 23:15","52906","58100"
"07.01.2020 23:15 - 07.01.2020 23:30","52002","57441"
"07.01.2020 23:30 - 07.01.2020 23:45","51344","56532"
"07.01.2020 23:45 - 08.01.2020 00:00","50719","55853"
"08.01.2020 00:00 - 08.01.2020 00:15","50422","55284"
"08.01.2020 00:15 - 08.01.2020 00:30","49823","54685"
"08.01.2020 00:30 - 08.01.2020 00:45","49375","54154"
"08.01.2020 00:45 - 08.01.2020 01:00","48924","54066"
"08.01.2020 01:00 - 08.01.2020 01:15","48045","53714"
"08.01.2020 01:15 - 08.01.2020 01:30","47821","53294"
"08.01.2020 01:30 - 08.01.2020 01:45","47580","52969"
"08.01.2020 01:45 - 08.01.2020 02:00","47387","52649"
"08.01.2020 02:00 - 08.01.2020 02:15","47032","52259"
"08.01.2020 02:15 - 08.01.2020 02:30","46934","51946"
"08.01.2020 02:30 - 08.01.2020 02:45","46964","51858"
"08.01.2020 02:45 - 08.01.2020 03:00","47037","51926"
"08.01.2020 03:00 - 08.01.2020 03:15","47131","51768"
"08.01.2020 03:15 - 08.01.2020 03:30","47163","51972"
"08.01.2020 03:30 - 08.01.2020 03:45","47177","52183"
"08.01.2020 03:45 - 08.01.2020 04:00","47344","52316"
"08.01.2020 04:00 - 08.01.2020 04:15","47761","52703"
"08.01.2020 04:15 - 08.01.2020 04:30","48016","53072"
"08.01.2020 04:30 - 08.01.2020 04:45","48399","53550"
"08.01.2020 04:45 - 08.01.2020 05:00","48869","54132"
"08.01.2020 05:00 - 08.01.2020 05:15","49905","55262"
"08.01.2020 05:15 - 08.01.2020 05:30","50452","55794"
"08.01.2020 05:30 - 08.01.2020 05:45","51370","56775"
"08.01.2020 05:45 - 08.01.2020 06:00","52742","58187"
"08.01.2020 06:00 - 08.01.2020 06:15","55574","60938"
"08.01.2020 06:15 - 08.01.2020 06:30","57421","63470"
"08.01.2020 06:30 - 08.01.2020 06:45","59178","65223"
"08.01.2020 06:45 - 08.01.2020 07:00","60627","66978"
"08.01.2020 07:00 - 08.01.2020 07:15","62247","68864"
"08.01.2020 07:15 - 08.01.2020 07:30","63120","70110"
"08.01.2020 07:30 - 08.01.2020 07:45","63551","71086"
"08.01.2020 07:45 - 08.01.2020 08:00","64294","72095"
"08.01.2020 08:00 - 08.01.2020 08:15","64704","73153"
"08.01.2020 08:15 - 08.01.2020 08:30","65210","73556"
"08.01.2020 08:30 - 08.01.2020 08:45","65672","73582"
"08.01.2020 08:45 - 08.01.2020 09:00","65650","73517"
"08.01.2020 09:00 - 08.01.2020 09:15","65227","73008"
"08.01.2020 09:15 - 08.01.2020 09:30","65623","73316"
"08.01.2020 09:30 - 08.01.2020 09:45","65813","73564"
"08.01.2020 09:45 - 08.01.2020 10:00","66207","73831"
"08.01.2020 10:00 - 08.01.2020 10:15","66106","74216"
"08.01.2020 10:15 - 08.01.2020 10:30","66192","74439"
"08.01.2020 10:30 - 08.01.2020 10:45","66312","74581"
"08.01.2020 10:45 - 08.01.2020 11:00","66519","74616"
"08.01.2020 11:00 - 08.01.2020 11:15","66360","74436"
"08.01.2020 11:15 - 08.01.2020 11:30","66709","74619"
"08.01.2020 11:30 - 08.01.2020 11:45","66932","74899"
"08.01.2020 11:45 - 08.01.2020 12:00","66797","74878"
"08.01.2020 12:00 - 08.01.2020 12:15","66473","74305"
"08.01.2020 12:15 - 08.01.2020 12:30","66025","74328"
"08.01.2020 12:30 - 08.01.2020 12:45","65971","74365"
"08.01.2020 12:45 - 08.01.2020 13:00","65723","74213"
"08.01.2020 13:00 - 08.01.2020 13:15","65792","74237"
"08.01.2020 13:15 - 08.01.2020 13:30","65377","74078"
"08.01.2020 13:30 - 08.01.2020 13:45","64909","73471"
"08.01.2020 13:45 - 08.01.2020 14:00","64590","72723"
"08.01.2020 14:00 - 08.01.2020 14:15","64524","72871"
"08.01.2020 14:15 - 08.01.2020 14:30","64354","72536"
"08.01.2020 14:30 - 08.01.2020 14:45","64185","72273"
"08.01.2020 14:45 - 08.01.2020 15:00","64120","71944"
"08.01.2020 15:00 - 08.01.2020 15:15","64357","71953"
"08.01.2020 15:15 - 08.01.2020 15:30","64072","71801"
"08.01.2020 15:30 - 08.01.2020 15:45","63958","71299"
"08.01.2020 15:45 - 08.01.2020 16:00","64161","71142"
"08.01.2020 16:00 - 08.01.2020 16:15","64301","71046"
"08.01.2020 16:15 - 08.01.2020 16:30","64201","70993"
"08.01.2020 16:30 - 08.01.2020 16:45","64788","71514"
"08.01.2020 16:45 - 08.01.2020 17:00","65428","71958"
"08.01.2020 17:00 - 08.01.2020 17:15","66125","72696"
"08.01.2020 17:15 - 08.01.2020 17:30","66638","72904"
"08.01.2020 17:30 - 08.01.2020 17:45","66878","72883"
"08.01.2020 17:45 - 08.01.2020 18:00","67068","72965"
"08.01.2020 18:00 - 08.01.2020 18:15","67046","72630"
"08.01.2020 18:15 - 08.01.2020 18:30","66862","72258"
"08.01.2020 18:30 - 08.01.2020 18:45","66655","71904"
"08.01.2020 18:45 - 08.01.2020 19:00","66500","71585"
"08.01.2020 19:00 - 08.01.2020 19:15","66459","71032"
"08.01.2020 19:15 - 08.01.2020 19:30","65888","70256"
"08.01.2020 19:30 - 08.01.2020 19:45","65341","69562"
"08.01.2020 19:45 - 08.01.2020 20:00","64782","68883"
"08.01.2020 20:00 - 08.01.2020 20:15","63550","67535"
"08.01.2020 20:15 - 08.01.2020 20:30","62547","66454"
"08.01.2020 20:30 - 08.01.2020 20:45","61703","65276"
"08.01.2020 20:45 - 08.01.2020 21:00","60835","64360"
"08.01.2020 21:00 - 08.01.2020 21:15","60154","63522"
"08.01.2020 21:15 - 08.01.2020 21:30","59460","62499"
"08.01.2020 21:30 - 08.01.2020 21:45","58773","61522"
"08.01.2020 21:45 - 08.01.2020 22:00","58021","60695"
"08.01.2020 22:00 - 08.01.2020 22:15","58011","60439"
"08.01.2020 22:15 - 08.01.2020 22:30","57409","59488"
"08.01.2020 22:30 - 08.01.2020 22:45","56421","58003"
"08.01.2020 22:45 - 08.01.2020 23:00","55511","56882"
"08.01.2020 23:00 - 08.01.2020 23:15","54186","55640"
"08.01.2020 23:15 - 08.01.2020 23:30","53334","54694"
"08.01.2020 23:30 - 08.01.2020 23:45","52618","53771"
"08.01.2020 23:45 - 09.01.2020 00:00","51929","52717"
"09.01.2020 00:00 - 09.01.2020 00:15","52318","51348"
"09.01.2020 00:15 - 09.01.2020 00:30","51509","50570"
"09.01.2020 00:30 - 09.01.2020 00:45","51088","49663"
"09.01.2020 00:45 - 09.01.2020 01:00","50810","49283"
"09.01.2020 01:00 - 09.01.2020 01:15","49949","48743"
"09.01.2020 01:15 - 09.01.2020 01:30","49671","48175"
"09.01.2020 01:30 - 09.01.2020 01:45","49419","48226"
"09.01.2020 01:45 - 09.01.2020 02:00","49187","48004"
"09.01.2020 02:00 - 09.01.2020 02:15","48786","47850"
"09.01.2020 02:15 - 09.01.2020 02:30","48621","47772"
"09.01.2020 02:30 - 09.01.2020 02:45","48497","47911"
"09.01.2020 02:45 - 09.01.2020 03:00","48515","47901"
"09.01.2020 03:00 - 09.01.2020 03:15","48580","47863"
"09.01.2020 03:15 - 09.01.2020 03:30","48450","47927"
"09.01.2020 03:30 - 09.01.2020 03:45","48506","48085"
"09.01.2020 03:45 - 09.01.2020 04:00","48543","48457"
"09.01.2020 04:00 - 09.01.2020 04:15","49012","49203"
"09.01.2020 04:15 - 09.01.2020 04:30","49202","49691"
"09.01.2020 04:30 - 09.01.2020 04:45","49769","49801"
"09.01.2020 04:45 - 09.01.2020 05:00","50071","50241"
"09.01.2020 05:00 - 09.01.2020 05:15","51261","51870"
"09.01.2020 05:15 - 09.01.2020 05:30","51666","52609"
"09.01.2020 05:30 - 09.01.2020 05:45","52479","53654"
"09.01.2020 05:45 - 09.01.2020 06:00","53837","55539"
"09.01.2020 06:00 - 09.01.2020 06:15","56309","58869"
"09.01.2020 06:15 - 09.01.2020 06:30","58151","61099"
"09.01.2020 06:30 - 09.01.2020 06:45","59797","62932"
"09.01.2020 06:45 - 09.01.2020 07:00","61015","64310"
"09.01.2020 07:00 - 09.01.2020 07:15","62645","66345"
"09.01.2020 07:15 - 09.01.2020 07:30","63416","67903"
"09.01.2020 07:30 - 09.01.2020 07:45","63749","68795"
"09.01.2020 07:45 - 09.01.2020 08:00","64812","69753"
"09.01.2020 08:00 - 09.01.2020 08:15","65245","70361"
"09.01.2020 08:15 - 09.01.2020 08:30","65323","70773"
"09.01.2020 08:30 - 09.01.2020 08:45","65637","71026"
"09.01.2020 08:45 - 09.01.2020 09:00","65957","71117"
"09.01.2020 09:00 - 09.01.2020 09:15","66026","70905"
"09.01.2020 09:15 - 09.01.2020 09:30","66253","71321"
"09.01.2020 09:30 - 09.01.2020 09:45","66346","71751"
"09.01.2020 09:45 - 09.01.2020 10:00","66427","72002"
"09.01.2020 10:00 - 09.01.2020 10:15","66423","72093"
"09.01.2020 10:15 - 09.01.2020 10:30","66746","72400"
"09.01.2020 10:30 - 09.01.2020 10:45","66932","72806"
"09.01.2020 10:45 - 09.01.2020 11:00","66908","73171"
"09.01.2020 11:00 - 09.01.2020 11:15","66996","73641"
"09.01.2020 11:15 - 09.01.2020 11:30","67236","73765"
"09.01.2020 11:30 - 09.01.2020 11:45","67652","73853"
"09.01.2020 11:45 - 09.01.2020 12:00","67472","73798"
"09.01.2020 12:00 - 09.01.2020 12:15","67310","73369"
"09.01.2020 12:15 - 09.01.2020 12:30","67111","73308"
"09.01.2020 12:30 - 09.01.2020 12:45","67333","73316"
"09.01.2020 12:45 - 09.01.2020 13:00","67324","73314"
"09.01.2020 13:00 - 09.01.2020 13:15","67462","73465"
"09.01.2020 13:15 - 09.01.2020 13:30","67113","73350"
"09.01.2020 13:30 - 09.01.2020 13:45","66674","72913"
"09.01.2020 13:45 - 09.01.2020 14:00","66153","72142"
"09.01.2020 14:00 - 09.01.2020 14:15","65967","71754"
"09.01.2020 14:15 - 09.01.2020 14:30","66037","71612"
"09.01.2020 14:30 - 09.01.2020 14:45","66013","71586"
"09.01.2020 14:45 - 09.01.2020 15:00","65488","71395"
"09.01.2020 15:00 - 09.01.2020 15:15","65659","71235"
"09.01.2020 15:15 - 09.01.2020 15:30","65330","71221"
"09.01.2020 15:30 - 09.01.2020 15:45","65089","71272"
"09.01.2020 15:45 - 09.01.2020 16:00","65227","71105"
