"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2018 12:15 - 05.01.2018 12:30","67008","72163"
"05.01.2018 12:30 - 05.01.2018 12:45","66609","71938"
"05.01.2018 12:45 - 05.01.2018 13:00","66740","71328"
"05.01.2018 13:00 - 05.01.2018 13:15","66740","71178"
"05.01.2018 13:15 - 05.01.2018 13:30","66509","70505"
"05.01.2018 13:30 - 05.01.2018 13:45","65910","69887"
"05.01.2018 13:45 - 05.01.2018 14:00","65515","69283"
"05.01.2018 14:00 - 05.01.2018 14:15","65293","68871"
"05.01.2018 14:15 - 05.01.2018 14:30","64684","68652"
"05.01.2018 14:30 - 05.01.2018 14:45","64643","68128"
"05.01.2018 14:45 - 05.01.2018 15:00","64656","67485"
"05.01.2018 15:00 - 05.01.2018 15:15","64649","67410"
"05.01.2018 15:15 - 05.01.2018 15:30","64195","67043"
"05.01.2018 15:30 - 05.01.2018 15:45","64174","66852"
"05.01.2018 15:45 - 05.01.2018 16:00","64097","66440"
"05.01.2018 16:00 - 05.01.2018 16:15","64755","66773"
"05.01.2018 16:15 - 05.01.2018 16:30","65041","66944"
"05.01.2018 16:30 - 05.01.2018 16:45","65466","67717"
"05.01.2018 16:45 - 05.01.2018 17:00","66503","68594"
"05.01.2018 17:00 - 05.01.2018 17:15","67698","69378"
"05.01.2018 17:15 - 05.01.2018 17:30","68125","69630"
"05.01.2018 17:30 - 05.01.2018 17:45","68427","69723"
"05.01.2018 17:45 - 05.01.2018 18:00","68641","69875"
"05.01.2018 18:00 - 05.01.2018 18:15","68274","69325"
"05.01.2018 18:15 - 05.01.2018 18:30","68317","69318"
"05.01.2018 18:30 - 05.01.2018 18:45","67990","69268"
"05.01.2018 18:45 - 05.01.2018 19:00","67368","68714"
"05.01.2018 19:00 - 05.01.2018 19:15","66978","68289"
"05.01.2018 19:15 - 05.01.2018 19:30","66337","67039"
"05.01.2018 19:30 - 05.01.2018 19:45","65729","66419"
"05.01.2018 19:45 - 05.01.2018 20:00","64962","65512"
"05.01.2018 20:00 - 05.01.2018 20:15","63692","64527"
"05.01.2018 20:15 - 05.01.2018 20:30","62122","63216"
"05.01.2018 20:30 - 05.01.2018 20:45","61614","61982"
"05.01.2018 20:45 - 05.01.2018 21:00","60767","60895"
"05.01.2018 21:00 - 05.01.2018 21:15","59498","60144"
"05.01.2018 21:15 - 05.01.2018 21:30","59084","59299"
"05.01.2018 21:30 - 05.01.2018 21:45","59294","58962"
"05.01.2018 21:45 - 05.01.2018 22:00","58278","58130"
"05.01.2018 22:00 - 05.01.2018 22:15","58473","58338"
"05.01.2018 22:15 - 05.01.2018 22:30","57197","57819"
"05.01.2018 22:30 - 05.01.2018 22:45","56689","56990"
"05.01.2018 22:45 - 05.01.2018 23:00","55448","56063"
"05.01.2018 23:00 - 05.01.2018 23:15","54491","55359"
"05.01.2018 23:15 - 05.01.2018 23:30","53296","54471"
"05.01.2018 23:30 - 05.01.2018 23:45","52227","53351"
"05.01.2018 23:45 - 06.01.2018 00:00","51263","52396"
"06.01.2018 00:00 - 06.01.2018 00:15","48406","51708"
"06.01.2018 00:15 - 06.01.2018 00:30","47882","50746"
"06.01.2018 00:30 - 06.01.2018 00:45","47474","50014"
"06.01.2018 00:45 - 06.01.2018 01:00","46914","49326"
"06.01.2018 01:00 - 06.01.2018 01:15","46304","48701"
"06.01.2018 01:15 - 06.01.2018 01:30","46038","48138"
"06.01.2018 01:30 - 06.01.2018 01:45","45656","47822"
"06.01.2018 01:45 - 06.01.2018 02:00","45465","47501"
"06.01.2018 02:00 - 06.01.2018 02:15","45102","47005"
"06.01.2018 02:15 - 06.01.2018 02:30","44842","46893"
"06.01.2018 02:30 - 06.01.2018 02:45","44698","46565"
"06.01.2018 02:45 - 06.01.2018 03:00","44673","46694"
"06.01.2018 03:00 - 06.01.2018 03:15","44504","46796"
"06.01.2018 03:15 - 06.01.2018 03:30","44413","46599"
"06.01.2018 03:30 - 06.01.2018 03:45","44390","46586"
"06.01.2018 03:45 - 06.01.2018 04:00","44391","46487"
"06.01.2018 04:00 - 06.01.2018 04:15","44373","46818"
"06.01.2018 04:15 - 06.01.2018 04:30","44354","46740"
"06.01.2018 04:30 - 06.01.2018 04:45","44388","46900"
"06.01.2018 04:45 - 06.01.2018 05:00","44355","46810"
"06.01.2018 05:00 - 06.01.2018 05:15","44518","47132"
"06.01.2018 05:15 - 06.01.2018 05:30","44159","46871"
"06.01.2018 05:30 - 06.01.2018 05:45","44071","46502"
"06.01.2018 05:45 - 06.01.2018 06:00","43697","46203"
"06.01.2018 06:00 - 06.01.2018 06:15","43269","46248"
"06.01.2018 06:15 - 06.01.2018 06:30","43909","46718"
"06.01.2018 06:30 - 06.01.2018 06:45","43892","47118"
"06.01.2018 06:45 - 06.01.2018 07:00","44406","47789"
"06.01.2018 07:00 - 06.01.2018 07:15","44964","49059"
"06.01.2018 07:15 - 06.01.2018 07:30","45705","49590"
"06.01.2018 07:30 - 06.01.2018 07:45","48174","49935"
"06.01.2018 07:45 - 06.01.2018 08:00","48812","50646"
"06.01.2018 08:00 - 06.01.2018 08:15","49782","51652"
"06.01.2018 08:15 - 06.01.2018 08:30","50230","52179"
"06.01.2018 08:30 - 06.01.2018 08:45","50839","52828"
"06.01.2018 08:45 - 06.01.2018 09:00","51398","53548"
"06.01.2018 09:00 - 06.01.2018 09:15","52276","54425"
"06.01.2018 09:15 - 06.01.2018 09:30","52867","55393"
"06.01.2018 09:30 - 06.01.2018 09:45","53196","55996"
"06.01.2018 09:45 - 06.01.2018 10:00","53452","56422"
"06.01.2018 10:00 - 06.01.2018 10:15","53934","57036"
"06.01.2018 10:15 - 06.01.2018 10:30","54305","57335"
"06.01.2018 10:30 - 06.01.2018 10:45","54559","57617"
"06.01.2018 10:45 - 06.01.2018 11:00","55219","57944"
"06.01.2018 11:00 - 06.01.2018 11:15","55377","58537"
"06.01.2018 11:15 - 06.01.2018 11:30","55755","58986"
"06.01.2018 11:30 - 06.01.2018 11:45","56373","59675"
"06.01.2018 11:45 - 06.01.2018 12:00","56492","59601"
"06.01.2018 12:00 - 06.01.2018 12:15","55799","59446"
"06.01.2018 12:15 - 06.01.2018 12:30","55932","59405"
"06.01.2018 12:30 - 06.01.2018 12:45","55447","58900"
"06.01.2018 12:45 - 06.01.2018 13:00","55205","58568"
"06.01.2018 13:00 - 06.01.2018 13:15","55251","58211"
"06.01.2018 13:15 - 06.01.2018 13:30","54414","57852"
"06.01.2018 13:30 - 06.01.2018 13:45","54427","57435"
"06.01.2018 13:45 - 06.01.2018 14:00","53599","56809"
"06.01.2018 14:00 - 06.01.2018 14:15","53553","56106"
"06.01.2018 14:15 - 06.01.2018 14:30","52910","56018"
"06.01.2018 14:30 - 06.01.2018 14:45","53215","56016"
"06.01.2018 14:45 - 06.01.2018 15:00","53448","55673"
"06.01.2018 15:00 - 06.01.2018 15:15","53757","55574"
"06.01.2018 15:15 - 06.01.2018 15:30","53040","55650"
"06.01.2018 15:30 - 06.01.2018 15:45","53170","55861"
"06.01.2018 15:45 - 06.01.2018 16:00","53068","56012"
"06.01.2018 16:00 - 06.01.2018 16:15","53915","56356"
"06.01.2018 16:15 - 06.01.2018 16:30","54360","56872"
"06.01.2018 16:30 - 06.01.2018 16:45","55120","58046"
"06.01.2018 16:45 - 06.01.2018 17:00","55586","59101"
"06.01.2018 17:00 - 06.01.2018 17:15","57275","60316"
"06.01.2018 17:15 - 06.01.2018 17:30","57960","60797"
"06.01.2018 17:30 - 06.01.2018 17:45","58792","61309"
"06.01.2018 17:45 - 06.01.2018 18:00","58793","61789"
"06.01.2018 18:00 - 06.01.2018 18:15","58852","62284"
"06.01.2018 18:15 - 06.01.2018 18:30","59041","62132"
"06.01.2018 18:30 - 06.01.2018 18:45","58829","62001"
"06.01.2018 18:45 - 06.01.2018 19:00","58563","61771"
"06.01.2018 19:00 - 06.01.2018 19:15","58397","61518"
"06.01.2018 19:15 - 06.01.2018 19:30","57959","60876"
"06.01.2018 19:30 - 06.01.2018 19:45","57427","60129"
"06.01.2018 19:45 - 06.01.2018 20:00","56833","59290"
"06.01.2018 20:00 - 06.01.2018 20:15","55809","58435"
"06.01.2018 20:15 - 06.01.2018 20:30","54819","56989"
"06.01.2018 20:30 - 06.01.2018 20:45","53775","56064"
"06.01.2018 20:45 - 06.01.2018 21:00","53343","55686"
"06.01.2018 21:00 - 06.01.2018 21:15","52479","55325"
"06.01.2018 21:15 - 06.01.2018 21:30","52138","54593"
"06.01.2018 21:30 - 06.01.2018 21:45","52422","54140"
"06.01.2018 21:45 - 06.01.2018 22:00","51870","53644"
"06.01.2018 22:00 - 06.01.2018 22:15","52553","54703"
"06.01.2018 22:15 - 06.01.2018 22:30","52021","54186"
"06.01.2018 22:30 - 06.01.2018 22:45","51498","53515"
"06.01.2018 22:45 - 06.01.2018 23:00","50677","52526"
"06.01.2018 23:00 - 06.01.2018 23:15","49724","51832"
"06.01.2018 23:15 - 06.01.2018 23:30","48956","50779"
"06.01.2018 23:30 - 06.01.2018 23:45","48152","49894"
"06.01.2018 23:45 - 07.01.2018 00:00","47489","48854"
"07.01.2018 00:00 - 07.01.2018 00:15","46477","47850"
"07.01.2018 00:15 - 07.01.2018 00:30","45914","46870"
"07.01.2018 00:30 - 07.01.2018 00:45","45515","46286"
"07.01.2018 00:45 - 07.01.2018 01:00","45034","45820"
"07.01.2018 01:00 - 07.01.2018 01:15","44499","45575"
"07.01.2018 01:15 - 07.01.2018 01:30","44180","44792"
"07.01.2018 01:30 - 07.01.2018 01:45","43853","44338"
"07.01.2018 01:45 - 07.01.2018 02:00","43679","44294"
"07.01.2018 02:00 - 07.01.2018 02:15","43466","44104"
"07.01.2018 02:15 - 07.01.2018 02:30","43240","43852"
"07.01.2018 02:30 - 07.01.2018 02:45","43093","43677"
"07.01.2018 02:45 - 07.01.2018 03:00","42995","43586"
"07.01.2018 03:00 - 07.01.2018 03:15","42987","43533"
"07.01.2018 03:15 - 07.01.2018 03:30","42876","43530"
"07.01.2018 03:30 - 07.01.2018 03:45","42873","43487"
"07.01.2018 03:45 - 07.01.2018 04:00","42826","43565"
"07.01.2018 04:00 - 07.01.2018 04:15","42853","43640"
"07.01.2018 04:15 - 07.01.2018 04:30","42808","43823"
"07.01.2018 04:30 - 07.01.2018 04:45","42825","43724"
"07.01.2018 04:45 - 07.01.2018 05:00","42739","43511"
"07.01.2018 05:00 - 07.01.2018 05:15","42819","43652"
"07.01.2018 05:15 - 07.01.2018 05:30","42343","43358"
"07.01.2018 05:30 - 07.01.2018 05:45","42263","43146"
"07.01.2018 05:45 - 07.01.2018 06:00","41933","42737"
"07.01.2018 06:00 - 07.01.2018 06:15","41214","42210"
"07.01.2018 06:15 - 07.01.2018 06:30","41595","42274"
"07.01.2018 06:30 - 07.01.2018 06:45","41693","42397"
"07.01.2018 06:45 - 07.01.2018 07:00","42037","42604"
"07.01.2018 07:00 - 07.01.2018 07:15","42382","43407"
"07.01.2018 07:15 - 07.01.2018 07:30","42919","43959"
"07.01.2018 07:30 - 07.01.2018 07:45","43896","44659"
"07.01.2018 07:45 - 07.01.2018 08:00","44698","45452"
"07.01.2018 08:00 - 07.01.2018 08:15","45366","46617"
"07.01.2018 08:15 - 07.01.2018 08:30","45781","47200"
"07.01.2018 08:30 - 07.01.2018 08:45","46670","47885"
"07.01.2018 08:45 - 07.01.2018 09:00","47271","48872"
"07.01.2018 09:00 - 07.01.2018 09:15","48270","50031"
"07.01.2018 09:15 - 07.01.2018 09:30","49108","51191"
"07.01.2018 09:30 - 07.01.2018 09:45","49593","51939"
"07.01.2018 09:45 - 07.01.2018 10:00","49950","53025"
"07.01.2018 10:00 - 07.01.2018 10:15","50560","53482"
"07.01.2018 10:15 - 07.01.2018 10:30","51022","53996"
"07.01.2018 10:30 - 07.01.2018 10:45","51407","54672"
"07.01.2018 10:45 - 07.01.2018 11:00","52222","55728"
"07.01.2018 11:00 - 07.01.2018 11:15","52600","56425"
"07.01.2018 11:15 - 07.01.2018 11:30","53315","57425"
"07.01.2018 11:30 - 07.01.2018 11:45","53995","57977"
"07.01.2018 11:45 - 07.01.2018 12:00","54165","58141"
"07.01.2018 12:00 - 07.01.2018 12:15","53742","57968"
"07.01.2018 12:15 - 07.01.2018 12:30","53990","57640"
"07.01.2018 12:30 - 07.01.2018 12:45","53494","57462"
"07.01.2018 12:45 - 07.01.2018 13:00","53166","57049"
"07.01.2018 13:00 - 07.01.2018 13:15","52944","57038"
"07.01.2018 13:15 - 07.01.2018 13:30","52526","56376"
"07.01.2018 13:30 - 07.01.2018 13:45","52474","56165"
"07.01.2018 13:45 - 07.01.2018 14:00","51708","55438"
"07.01.2018 14:00 - 07.01.2018 14:15","51631","55029"
"07.01.2018 14:15 - 07.01.2018 14:30","51255","54504"
"07.01.2018 14:30 - 07.01.2018 14:45","51418","54452"
"07.01.2018 14:45 - 07.01.2018 15:00","51491","54089"
"07.01.2018 15:00 - 07.01.2018 15:15","51823","54339"
"07.01.2018 15:15 - 07.01.2018 15:30","51133","54156"
"07.01.2018 15:30 - 07.01.2018 15:45","51232","54050"
"07.01.2018 15:45 - 07.01.2018 16:00","51136","54379"
"07.01.2018 16:00 - 07.01.2018 16:15","51937","55038"
"07.01.2018 16:15 - 07.01.2018 16:30","52548","55479"
"07.01.2018 16:30 - 07.01.2018 16:45","53134","56718"
"07.01.2018 16:45 - 07.01.2018 17:00","53642","58454"
"07.01.2018 17:00 - 07.01.2018 17:15","55277","59914"
"07.01.2018 17:15 - 07.01.2018 17:30","56147","60747"
"07.01.2018 17:30 - 07.01.2018 17:45","57079","61483"
"07.01.2018 17:45 - 07.01.2018 18:00","57146","61767"
"07.01.2018 18:00 - 07.01.2018 18:15","57274","62093"
"07.01.2018 18:15 - 07.01.2018 18:30","57522","62415"
"07.01.2018 18:30 - 07.01.2018 18:45","57242","62508"
"07.01.2018 18:45 - 07.01.2018 19:00","57014","62240"
"07.01.2018 19:00 - 07.01.2018 19:15","56806","61678"
"07.01.2018 19:15 - 07.01.2018 19:30","56358","61021"
"07.01.2018 19:30 - 07.01.2018 19:45","55942","60403"
"07.01.2018 19:45 - 07.01.2018 20:00","55180","59605"
"07.01.2018 20:00 - 07.01.2018 20:15","54582","59370"
"07.01.2018 20:15 - 07.01.2018 20:30","53780","58271"
"07.01.2018 20:30 - 07.01.2018 20:45","52519","57577"
"07.01.2018 20:45 - 07.01.2018 21:00","52333","56955"
"07.01.2018 21:00 - 07.01.2018 21:15","51572","56711"
"07.01.2018 21:15 - 07.01.2018 21:30","51312","56270"
"07.01.2018 21:30 - 07.01.2018 21:45","51837","56164"
"07.01.2018 21:45 - 07.01.2018 22:00","51765","56141"
"07.01.2018 22:00 - 07.01.2018 22:15","52593","57298"
"07.01.2018 22:15 - 07.01.2018 22:30","52169","56657"
"07.01.2018 22:30 - 07.01.2018 22:45","51546","55771"
"07.01.2018 22:45 - 07.01.2018 23:00","50640","54840"
"07.01.2018 23:00 - 07.01.2018 23:15","49652","54525"
"07.01.2018 23:15 - 07.01.2018 23:30","48975","53528"
"07.01.2018 23:30 - 07.01.2018 23:45","48309","52310"
"07.01.2018 23:45 - 08.01.2018 00:00","47969","51500"
"08.01.2018 00:00 - 08.01.2018 00:15","47597","50504"
"08.01.2018 00:15 - 08.01.2018 00:30","47214","49956"
"08.01.2018 00:30 - 08.01.2018 00:45","46714","49537"
"08.01.2018 00:45 - 08.01.2018 01:00","46227","49251"
"08.01.2018 01:00 - 08.01.2018 01:15","45807","48377"
"08.01.2018 01:15 - 08.01.2018 01:30","45572","48203"
"08.01.2018 01:30 - 08.01.2018 01:45","45299","48195"
"08.01.2018 01:45 - 08.01.2018 02:00","45194","47798"
"08.01.2018 02:00 - 08.01.2018 02:15","44903","47724"
"08.01.2018 02:15 - 08.01.2018 02:30","44869","47567"
"08.01.2018 02:30 - 08.01.2018 02:45","44900","47778"
"08.01.2018 02:45 - 08.01.2018 03:00","44931","47635"
"08.01.2018 03:00 - 08.01.2018 03:15","44979","48079"
"08.01.2018 03:15 - 08.01.2018 03:30","45078","48059"
"08.01.2018 03:30 - 08.01.2018 03:45","45151","48448"
"08.01.2018 03:45 - 08.01.2018 04:00","45378","48555"
"08.01.2018 04:00 - 08.01.2018 04:15","45918","49028"
"08.01.2018 04:15 - 08.01.2018 04:30","46236","49261"
"08.01.2018 04:30 - 08.01.2018 04:45","46797","49883"
"08.01.2018 04:45 - 08.01.2018 05:00","47285","50629"
"08.01.2018 05:00 - 08.01.2018 05:15","48601","52423"
"08.01.2018 05:15 - 08.01.2018 05:30","49217","53249"
"08.01.2018 05:30 - 08.01.2018 05:45","50394","54726"
"08.01.2018 05:45 - 08.01.2018 06:00","51932","56394"
"08.01.2018 06:00 - 08.01.2018 06:15","54593","59439"
"08.01.2018 06:15 - 08.01.2018 06:30","56831","61916"
"08.01.2018 06:30 - 08.01.2018 06:45","58685","64433"
"08.01.2018 06:45 - 08.01.2018 07:00","60274","65904"
"08.01.2018 07:00 - 08.01.2018 07:15","62044","68114"
"08.01.2018 07:15 - 08.01.2018 07:30","62967","69530"
"08.01.2018 07:30 - 08.01.2018 07:45","63754","70810"
"08.01.2018 07:45 - 08.01.2018 08:00","64580","71902"
"08.01.2018 08:00 - 08.01.2018 08:15","65650","72980"
"08.01.2018 08:15 - 08.01.2018 08:30","65763","73190"
"08.01.2018 08:30 - 08.01.2018 08:45","65987","73463"
"08.01.2018 08:45 - 08.01.2018 09:00","66128","73721"
"08.01.2018 09:00 - 08.01.2018 09:15","66114","73409"
"08.01.2018 09:15 - 08.01.2018 09:30","66252","73471"
"08.01.2018 09:30 - 08.01.2018 09:45","66650","74002"
"08.01.2018 09:45 - 08.01.2018 10:00","66720","73991"
"08.01.2018 10:00 - 08.01.2018 10:15","66882","74041"
"08.01.2018 10:15 - 08.01.2018 10:30","67210","74039"
"08.01.2018 10:30 - 08.01.2018 10:45","67490","74231"
"08.01.2018 10:45 - 08.01.2018 11:00","67749","74485"
"08.01.2018 11:00 - 08.01.2018 11:15","67978","74470"
"08.01.2018 11:15 - 08.01.2018 11:30","68268","74711"
"08.01.2018 11:30 - 08.01.2018 11:45","68474","74921"
"08.01.2018 11:45 - 08.01.2018 12:00","68928","74865"
"08.01.2018 12:00 - 08.01.2018 12:15","68086","74524"
"08.01.2018 12:15 - 08.01.2018 12:30","68120","74519"
"08.01.2018 12:30 - 08.01.2018 12:45","68079","74398"
"08.01.2018 12:45 - 08.01.2018 13:00","68196","74357"
"08.01.2018 13:00 - 08.01.2018 13:15","68292","74478"
"08.01.2018 13:15 - 08.01.2018 13:30","67889","74092"
"08.01.2018 13:30 - 08.01.2018 13:45","67577","73605"
"08.01.2018 13:45 - 08.01.2018 14:00","67050","73083"
"08.01.2018 14:00 - 08.01.2018 14:15","66789","72713"
"08.01.2018 14:15 - 08.01.2018 14:30","66549","72666"
"08.01.2018 14:30 - 08.01.2018 14:45","66393","72627"
"08.01.2018 14:45 - 08.01.2018 15:00","65936","72577"
"08.01.2018 15:00 - 08.01.2018 15:15","64837","72748"
"08.01.2018 15:15 - 08.01.2018 15:30","66042","72362"
"08.01.2018 15:30 - 08.01.2018 15:45","65990","72238"
"08.01.2018 15:45 - 08.01.2018 16:00","65687","72158"
"08.01.2018 16:00 - 08.01.2018 16:15","65907","72438"
"08.01.2018 16:15 - 08.01.2018 16:30","65130","72833"
"08.01.2018 16:30 - 08.01.2018 16:45","63592","73766"
"08.01.2018 16:45 - 08.01.2018 17:00","64093","74910"
"08.01.2018 17:00 - 08.01.2018 17:15","64962","76358"
"08.01.2018 17:15 - 08.01.2018 17:30","65458","77252"
"08.01.2018 17:30 - 08.01.2018 17:45","65801","77564"
"08.01.2018 17:45 - 08.01.2018 18:00","65918","77854"
"08.01.2018 18:00 - 08.01.2018 18:15","65745","77398"
"08.01.2018 18:15 - 08.01.2018 18:30","65652","77007"
"08.01.2018 18:30 - 08.01.2018 18:45","65682","77163"
"08.01.2018 18:45 - 08.01.2018 19:00","65767","76894"
"08.01.2018 19:00 - 08.01.2018 19:15","65580","76168"
"08.01.2018 19:15 - 08.01.2018 19:30","65130","75322"
"08.01.2018 19:30 - 08.01.2018 19:45","64727","74922"
"08.01.2018 19:45 - 08.01.2018 20:00","64284","74161"
"08.01.2018 20:00 - 08.01.2018 20:15","63340","72397"
"08.01.2018 20:15 - 08.01.2018 20:30","62588","71094"
"08.01.2018 20:30 - 08.01.2018 20:45","61849","70292"
"08.01.2018 20:45 - 08.01.2018 21:00","61318","69296"
"08.01.2018 21:00 - 08.01.2018 21:15","60864","68496"
"08.01.2018 21:15 - 08.01.2018 21:30","60483","67583"
"08.01.2018 21:30 - 08.01.2018 21:45","60294","66873"
"08.01.2018 21:45 - 08.01.2018 22:00","59233","65732"
"08.01.2018 22:00 - 08.01.2018 22:15","59279","65769"
"08.01.2018 22:15 - 08.01.2018 22:30","58557","65043"
"08.01.2018 22:30 - 08.01.2018 22:45","57539","63822"
"08.01.2018 22:45 - 08.01.2018 23:00","56364","62685"
"08.01.2018 23:00 - 08.01.2018 23:15","54988","61290"
"08.01.2018 23:15 - 08.01.2018 23:30","54027","59913"
"08.01.2018 23:30 - 08.01.2018 23:45","53158","59050"
"08.01.2018 23:45 - 09.01.2018 00:00","52327","57958"
"09.01.2018 00:00 - 09.01.2018 00:15","51697","57435"
"09.01.2018 00:15 - 09.01.2018 00:30","51208","56786"
"09.01.2018 00:30 - 09.01.2018 00:45","50624","55986"
"09.01.2018 00:45 - 09.01.2018 01:00","50021","55573"
"09.01.2018 01:00 - 09.01.2018 01:15","49522","54870"
"09.01.2018 01:15 - 09.01.2018 01:30","49273","54606"
"09.01.2018 01:30 - 09.01.2018 01:45","48994","54469"
"09.01.2018 01:45 - 09.01.2018 02:00","48797","54300"
"09.01.2018 02:00 - 09.01.2018 02:15","48467","53616"
"09.01.2018 02:15 - 09.01.2018 02:30","48340","53533"
"09.01.2018 02:30 - 09.01.2018 02:45","48393","53819"
"09.01.2018 02:45 - 09.01.2018 03:00","48446","54101"
"09.01.2018 03:00 - 09.01.2018 03:15","48495","53900"
"09.01.2018 03:15 - 09.01.2018 03:30","48539","54177"
"09.01.2018 03:30 - 09.01.2018 03:45","48727","54334"
"09.01.2018 03:45 - 09.01.2018 04:00","48797","54646"
"09.01.2018 04:00 - 09.01.2018 04:15","49198","55273"
"09.01.2018 04:15 - 09.01.2018 04:30","49531","55647"
"09.01.2018 04:30 - 09.01.2018 04:45","49901","56392"
"09.01.2018 04:45 - 09.01.2018 05:00","50328","56785"
"09.01.2018 05:00 - 09.01.2018 05:15","51307","57746"
"09.01.2018 05:15 - 09.01.2018 05:30","51874","58481"
"09.01.2018 05:30 - 09.01.2018 05:45","52770","59642"
"09.01.2018 05:45 - 09.01.2018 06:00","53956","61244"
"09.01.2018 06:00 - 09.01.2018 06:15","56271","64242"
"09.01.2018 06:15 - 09.01.2018 06:30","58225","66242"
"09.01.2018 06:30 - 09.01.2018 06:45","59832","68379"
"09.01.2018 06:45 - 09.01.2018 07:00","61180","70147"
"09.01.2018 07:00 - 09.01.2018 07:15","62886","71876"
"09.01.2018 07:15 - 09.01.2018 07:30","63736","73051"
"09.01.2018 07:30 - 09.01.2018 07:45","64378","74093"
"09.01.2018 07:45 - 09.01.2018 08:00","65225","75028"
"09.01.2018 08:00 - 09.01.2018 08:15","66087","75641"
"09.01.2018 08:15 - 09.01.2018 08:30","66293","75716"
"09.01.2018 08:30 - 09.01.2018 08:45","66497","75694"
"09.01.2018 08:45 - 09.01.2018 09:00","66647","75621"
"09.01.2018 09:00 - 09.01.2018 09:15","66616","75065"
"09.01.2018 09:15 - 09.01.2018 09:30","66724","74971"
"09.01.2018 09:30 - 09.01.2018 09:45","66913","75003"
"09.01.2018 09:45 - 09.01.2018 10:00","67211","75310"
"09.01.2018 10:00 - 09.01.2018 10:15","67333","75344"
"09.01.2018 10:15 - 09.01.2018 10:30","67624","75251"
"09.01.2018 10:30 - 09.01.2018 10:45","67858","75313"
"09.01.2018 10:45 - 09.01.2018 11:00","68096","75177"
"09.01.2018 11:00 - 09.01.2018 11:15","68381","75284"
"09.01.2018 11:15 - 09.01.2018 11:30","68644","75398"
"09.01.2018 11:30 - 09.01.2018 11:45","68861","75267"
"09.01.2018 11:45 - 09.01.2018 12:00","68473","75067"
"09.01.2018 12:00 - 09.01.2018 12:15","68395","74793"
"09.01.2018 12:15 - 09.01.2018 12:30","68566","74856"
"09.01.2018 12:30 - 09.01.2018 12:45","68486","75115"
"09.01.2018 12:45 - 09.01.2018 13:00","68738","75008"
"09.01.2018 13:00 - 09.01.2018 13:15","68710","74904"
"09.01.2018 13:15 - 09.01.2018 13:30","68437","74682"
"09.01.2018 13:30 - 09.01.2018 13:45","68226","74249"
"09.01.2018 13:45 - 09.01.2018 14:00","67455","73401"
"09.01.2018 14:00 - 09.01.2018 14:15","67404","73052"
"09.01.2018 14:15 - 09.01.2018 14:30","67118","73127"
"09.01.2018 14:30 - 09.01.2018 14:45","67182","73212"
"09.01.2018 14:45 - 09.01.2018 15:00","67208","72876"
"09.01.2018 15:00 - 09.01.2018 15:15","67220","72713"
"09.01.2018 15:15 - 09.01.2018 15:30","66688","72544"
"09.01.2018 15:30 - 09.01.2018 15:45","66413","72435"
"09.01.2018 15:45 - 09.01.2018 16:00","66355","72208"
